"","Gras","PCDF","InDF","PJW","PIPO","Salp","Mixd","Hdwd","CaCr","DeSc","MMsh","Sgbr","Shsp","D2WUI","D2Rd","RiverD","DEM","Slop","P90Ao","PPAo","PWAo","PAo","PP2GAo","T90Mn","T90Ao","TPAo","TWAo","TAo","TP2GAo","WMx","WMn","H90Ao","HAo","HPAo","HWAo","LOshp","Calacre_ha","FSH","FSH_PRO"
"3062",0.172619048,0,0,0,0,0,0,0.01984127,0,0.138888889,0,0,0.619047619,19301.60231,9184.990257,0.089617078,1489.604573,10.21211298,-0.549854940507147,0.592414622408113,1.45996559153195,-0.513289861381054,-0.6709500619399,30.000139702691,5.46159790886799,-0.318578308703991,5.86341899049,10.515143712362,0.459037905425021,3.71684169769287,2.78262231747309,-7.24952359729343,-7.06723753611247,0.0750441925198437,2.18290285035676,2,1096.019277,0,0
"3063",0,0,0,0.188235294,0,0,0,0,0.015686275,0.239215686,0.003921569,0.235294118,0.305882353,47617.68316,36609.00197,0.10256842,1504.399893,10.53259116,-0.17087596224414,-0.20896458431007,-0.314594564874188,-0.773061156272888,-0.267059694707783,22.578619384766,-0.292623138427984,0.26464793884702,9.74373195373897,7.92974895901102,1.214542264253,6.07821178436279,4.83768932024638,-2.75473714934455,-8.04791265063816,-2.63042001786575,-7.73126630845413,1,792.719477,0,0
"3064",0.007407407,0,0.107407407,0.137037037,0.549382716,0.043209877,0.083950617,0.001234568,0.002469136,0,0.011111111,0.003703704,0,16696.95071,4739.147677,0.099710549,2429.160471,14.0089453,-0.226770218544536,-0.00870742770581456,-0.487134957040837,-0.140653046965599,-0.299107437235078,16.964107259115,1.00340150197297,-0.802125980328015,8.213507602741,10.186768695286,0.00607196334101445,5.25285291671753,2.87801635095051,-6.13154208925035,-9.08941891533988,-7.31996917724609,-14.1776294708252,1,3338.907797,88.2,0.026415824
"3065",0,0,0,0.080322455,0,0,0,0,0,0.826048951,0,9.71e-05,0,5812.888875,30983.79955,0.05738605,1556.951341,11.80422787,-0.666212853458193,-0.350431128654605,-0.507775529537326,-0.670612633228302,-0.022397844035641,21.037583414714,0.598408762613985,-0.312782387328014,7.92665471594302,10.385975901286,0.666968102548992,4.53663444519043,3.60961837768555,-1.31846126980252,-14.2593334833781,-2.46038704915764,-6.71685677572014,1,25658.35307,240.12,0.009358356
"3066",0,0,0,0,0,0,0,0,0,0.857142857,0,0,0,6620.272627,27528.72196,0.066325524,1311.562296,13.59174798,-0.522194135189056,-0.225324719559913,-0.364557384860282,-0.560324490070343,-0.0474310838708691,23.371084933811,0.896723514132987,-0.574786591373993,8.13456399456402,10.681013743083,0.352197011312001,5.19398212432861,4.05367053349813,-1.08455440733168,-14.8871098995209,-1.62213024438596,-6.55501064599729,1,2957.308049,0.45,0.000152165
"3067",0,0,0,0,0,0,0,0,0,0.85,0,0,0,1291.589973,1650.816468,0.03680634,1255.517283,2.937467825,-0.370690373248524,-0.159450431762178,-0.446386044321497,1.3780540873607,0.0516868957312279,31.490572102865,8.336313374837,-0.548512153376009,8.35526973749302,9.99480692545598,0.555710561913997,4.51965141296387,3.30689587195714,-4.55014201270209,7.16715081532796,-1.20224624521592,-5.85945087320664,1,438.4797107,0,0
"3068",0,0,0,0.009259259,0.092592593,0.138888889,0.509259259,0.027777778,0.037037037,0,0,0.111111111,0,12241.03412,16803.41685,0.165262839,1799.742706,22.31587297,-2.66196016007,-0.543546671571295,-2.7653711983581,-2.38224850818515,0.00687353517494949,24.760437011719,9.12638282775902,0.975645813286974,7.48640707427398,1.93221778869599,0.982853347180026,5.12505722045898,2.82079042196274,-8.06555662155152,-6.14721140861511,-5.85518626294105,-8.2793195637223,3,503.279668,4.86,0.009656659
"3069",0,0,0,0,0.004761905,0.495238095,0.419047619,0.004761905,0,0,0,0,0,6317.687384,869.3023856,0.16323588,1950.800147,18.48428364,-2.66143016450935,-0.435942601534276,-2.73855806526795,-2.83447337150574,-0.00366690501668099,22.519936116536,6.77757790883402,-0.816269519282002,5.67533528570999,1.47957579294803,-0.592051088420021,4.13585948944092,2.41083889206251,-10.1071756256951,-9.86398363113403,-6.6167456246669,-9.21566453946182,3,781.3794845,4.68,0.005989407
"3070",0,0,0,0.078674948,0,0,0,0,0,0,0,0.881987578,0,10703.44411,17111.18757,0.125030627,1875.880611,6.647683852,-0.734690023461978,-0.00514993909137695,-0.248006501228981,-0.936736702919006,-0.082367447856205,28.615493096246,13.261998452081,-0.332728915743985,9.79722828335201,4.224248886108,1.42061126310102,3.73538160324097,3.11772561073303,-15.6864316410489,-13.036340713501,-0.110861884223091,-11.9483576880561,1,1333.70912,33.84,0.025372849
"3071",0,0,0,0,0,0,0,0,0,0.929597701,0,0,0,13602.04136,13518.90588,0.071635915,1148.581125,7.624654753,0.0727599528100755,-0.208327919244766,-0.473554253578186,-0.695933222770691,-0.158217023595486,21.400926717122,-1.76102816263801,-0.0484277313830148,9.352228015077,5.04132270813,0.990946726081972,4.66590261459351,3.68752932548523,-0.475415425830416,-7.52984682718913,-1.95743464488609,-8.09527682323082,1,2389.408424,0,0
"3072",0,0,0,0.072222222,0,0,0,0.711111111,0,0.066666667,0,0,0.116666667,11488.85601,10781.0944,0.111199765,1698.946146,22.9485653,-0.954825726482603,0.631494470281539,1.59665281359666,-0.339492579301198,-0.667008910109015,21.259595404731,-1.51881455315498,-0.537435569014974,5.864280663285,7.19129625956202,0.651305279700978,5.32975053787231,4.00943164030711,-4.70447785059611,-7.37833825747172,-0.373115692263337,1.1519049071019,2,704.6095352,0.18,0.000255461
"3073",0,0,0,0.512820513,0,0,0,0.134615385,0,0.012820513,0.019230769,0,0.243589744,10257.32269,3578.315222,0.105799755,1886.626072,12.14607178,-0.608541143602795,0.487215569401099,1.59090011396439,-0.352392258743445,-0.679641105770286,26.409187147352,5.42374212476898,-0.134469848831998,5.99993147257902,10.714111963908,0.860701592140003,4.51768493652344,3.34824550151825,-9.61588460074531,-10.1372921466827,-1.50531309414533,0.0879314584669721,2,551.789636,0.18,0.000326211
"3074",0.028571429,0,0,0,0,0,0,0.080952381,0,0.266666667,0,0,0.528571429,2423.336652,1801.617531,0.111347194,1506.430403,19.74495054,-1.02729999919732,0.588842686290056,1.51571589338234,-1.1500256061554,-0.572335034803627,22.637088012695,-2.07978324890098,-1.05403821608598,5.087620566873,10.496589024862,0.0673930224249943,3.18493461608887,3.05561725298564,-5.15162171787686,-11.8358001708984,0.776780826593537,2.884101612116,2,927.8093879,0.18,0.000194005
"3075",0,0,0,0.033653846,0,0,0,0,0,0.901442308,0,0,0,17268.31367,19576.24443,0.087989589,1170.130181,6.701484303,0.0113606211211946,-0.188692997094073,-0.457427094574847,-0.705848038196564,-0.259320591984232,24.414076741536,0.954308446247978,0.229681301740015,9.70869093003603,11.819103029039,1.42399390226899,5.96298027038574,4.38466811180115,-0.196745692359077,-11.0084826681349,-1.84629118052963,-7.89408456889633,1,3756.147522,510.66,0.135953127
"3076",0,0,0,0.048763736,0.001373626,0,0.000686813,0,0.016483516,0.852335165,0,0.006181319,0,6260.373401,9197.618294,0.091459762,1269.021434,9.951301743,-0.186953757537736,-0.210662451639674,-0.520164665833018,-0.195623576641083,-0.258472706952126,30.525750054253,7.29810608757901,0.114507263782002,9.58389622557399,13.583383560181,1.31873329013001,3.79881978034973,3.23721867799759,-4.91269224484762,-5.03347373008728,-1.75630511177911,-8.08171118630303,1,5206.586565,321.39,0.061727582
"3077",0,0,0,0.216145833,0,0,0.010416667,0,0.0390625,0.588541667,0.005208333,0.020833333,0,3278.194104,7467.580039,0.093176543,1274.034644,18.1067586,-0.168168511986732,-0.226018791105233,-0.581879292633019,-0.453168131411076,-0.310758095940733,30.097249348958,7.25597318013502,0.0465356415389806,9.48685661016702,13.71124458313,1.32534403582798,3.75785422325134,3.2346043586731,-5.1124532646603,-5.56289172172546,-1.63582701776542,-8.33547015283622,1,1124.999258,23.49,0.020880014
"3078",0.007722008,0,0,0.073359073,0,0,0,0,0,0.004826255,0,0.890926641,0.010617761,24404.9406,12991.25891,0.07260048,1816.784086,6.328831008,0.187274838818444,-0.171298167479584,-0.328964612258026,0.144408404827118,-0.330213831141104,24.853925916884,6.936620924208,-0.298939760994017,9.24552244298599,16.222913106283,1.283338222628,3.29229831695557,2.71752882003784,-6.38784436649746,-11.372989654541,-1.92930135228275,-10.3502131412232,1,2458.258378,0,0
"3079",0,0,0,0,0,0,0,0,0,0.004201681,0,0.407563025,0,12958.58957,1133.166242,0.088590884,1480.13752,10.28900729,-0.82460171116723,-0.164347607520671,-0.2181278056179,-0.532237368822098,-0.402603362705193,30.765489366319,14.681358125475,-1.03704317878299,10.332198535695,5.80339317321801,1.09967676798499,4.20458650588989,2.98846402168274,-15.5466834174262,-13.6590830802917,1.20864636290307,-10.8630966485715,2,578.5196184,10.62,0.018357199
"3080",0,0,0,0.12345679,0,0,0,0,0.024691358,0.802469136,0,0.012345679,0,4799.89922,2592.227315,0.091807508,1365.802252,22.69600174,-0.392974791261885,-0.213363773098179,-0.51031280206699,-0.766128420829773,-0.279111871142793,31.520853339301,8.54347449408601,0.0839961182840057,9.571037591672,13.459739685059,1.30667929555898,2.79917335510254,2.69103264808655,-5.99057261149088,-6.57999277114868,-1.67688151590185,-7.83978816263037,1,664.8295614,0.99,0.001489103
"3081",0.920918367,0,0,0,0.051020408,0,0,0,0,0,0,0,0.00255102,10494.60586,5092.245253,0.173980802,1616.871674,3.508215359,0.079265718989902,-0.142765838336321,0.306660097408918,-1.07170152664185,-0.254710348408207,29.230457221137,13.49851981269,-1.18013098972301,8.761086432762,9.58184432983398,-0.059127396228007,3.33031272888184,3.29970765113831,-9.5143854882982,-19.9290614128113,0.702508010116279,-5.05577751234466,2,884.8794162,79.92,0.090317391
"3082",0,0,0,0.022727273,0.003246753,0,0,0.912337662,0,0,0,0,0,4771.958076,15595.1628,0.066496573,2397.555346,26.66904062,-2.00786185264587,-0.0943886781829635,0.595093295465108,-2.00786185264587,-0.886285028036903,15.496191745334,-2.90236591762999,0.766461129281993,6.84542917737798,-7.68830426533998,-0.259322035546006,8.63626289367676,5.44792872667313,-8.51161222987705,-11.1575374205907,-2.44092509014154,-1.32492968303705,3,867.3294278,28.17,0.032479009
"3083",0.03515625,0,0.1953125,0,0.5234375,0.09765625,0.0703125,0,0,0,0,0,0,12970.95577,656.5442323,0.135104681,2480.21454,7.847770998,-1.23987878395451,-0.777306829402649,-0.521026526401245,-1.58063943819566,-1.12826441647181,18.153748914931,2.48395483228899,-0.196451922646986,6.93360445857797,9.70286716114401,-0.876016554489979,5.6147575378418,3.96517302773216,-11.8496216456095,-14.4032697677612,-1.40187964719885,-1.55112395567053,1,592.739609,33.75,0.056938999
"3084",0,0,0.00952381,0.247619048,0.133333333,0,0,0.19047619,0.276190476,0.002380952,0.021428571,0,0,1833.508856,1630.40321,0.112552825,1797.474457,36.03148575,-0.601081172956361,-0.0114039831301744,-0.289317553534227,-1.35030373334885,-0.358748989557129,23.24053785536,1.67006513807502,-1.341315225838,6.75905708861501,10.805192565918,-1.04954842960097,4.19214868545532,2.60207122564316,-8.71597202618917,-14.2916060447693,0.400553877836739,-3.01245004367205,3,1807.288808,190.62,0.105472905
"3085",0.028822055,0,0.209273183,0.419799499,0.061403509,0.010025063,0.00877193,0,0,0.139097744,0.002506266,0.031328321,0.01754386,8119.349574,45313.12079,0.112241281,2407.632348,37.00964476,-0.561190695563952,-0.131758826036079,-0.301864283341987,-0.22710146180221,-0.290279522246006,19.067187839084,1.57095103793699,-0.564127367306014,8.93201597375798,12.341189084734,-0.110513088749997,5.62687683105469,2.91720403262547,-6.97376237975227,-7.55440907478333,0.283019645541323,-6.69978179183661,1,2180.338562,544.32,0.249649302
"3086",0,0,0,0.022222222,0.077777778,0,0,0,0,0.211111111,0,0.661111111,0,1439.877235,1407.12007,0.111639613,2132.603678,2.88037672,-0.59965295791626,-0.403442900749593,-0.350223403545766,-0.699029266834259,-0.435503721821542,19.064710828993,1.226572248671,0.178196078031988,8.885261660308,12.015906016032,-0.0888726228200198,6.94977617263794,4.82777892218696,-8.82680812941657,-15.3853034443325,-0.347403136733309,-5.53489550733878,1,726.6595206,453.69,0.624350177
"3087",0,0,0,0,0,0,0.035714286,0,0,0,0,0.878571429,0,4353.843082,8963.763934,0.174983148,1963.365877,10.14866156,-0.701690887411435,-0.259319665580014,-0.0951492811729705,-0.531713308472382,0.11309918293766,26.857389322917,13.832825533549,-0.240152022417988,9.67208609861501,13.436551997536,-1.78558292264302,3.39542388916016,2.3479859828949,-11.6730741500854,-13.9891511515567,-0.56297049179576,-6.70072302475474,1,512.7296618,0,0
"3088",0,0,0.120300752,0,0,0.015037594,0.015037594,0,0,0,0,0.789473684,0,10147.90091,14361.83224,0.17452162,2142.527939,23.32610207,-0.51653794447581,-0.301799796180787,-0.205691478805604,-0.876081479368386,0.248679805035685,12.181031629774,0.609308645459976,-0.189349405127018,9.01251769844998,14.513266210203,-1.79752843520203,4.10758638381958,2.4072172443072,-1.84721948835585,-10.1857006814745,-1.07297175538306,-5.73981326234107,1,448.2897043,28.98,0.064645696
"3089",0,0,0,0.252747253,0,0,0,0.001373626,0,0.557692308,0,0.100274725,0.050824176,16581.7709,17071.18527,0.152646881,1868.733865,2.806486236,-1.12350370122327,-0.577882757179098,0.276574382789774,-1.20095872879028,-0.476887505038891,15.593680148655,-5.14706539577901,0.0900812585369977,6.80182747435703,-0.214274597168014,-0.509782030690985,6.51491689682007,5.05948243141174,-10.1492125484678,-10.3852256774902,-1.27583158405778,0.113811131396325,2,1673.188896,0,0
"3090",0,0,0,0.262222222,0,0,0,0.004444444,0.315555556,0.311111111,0,0,0.084444444,14313.57628,22970.91814,0.130224586,1574.429207,19.60955437,-0.957832289404339,-0.421728058578142,-0.19984726500667,-0.927929595112801,-0.513866273016712,24.377183363173,1.82515661451498,1.75017136218497,9.46031731250201,11.940002713885,0.884230694739983,4.29575252532959,2.96510196583612,-9.23726015620761,-10.1478731291635,-2.32320104860792,-3.82931028627882,1,649.7095714,77.4,0.119130152
"3091",0,0,0,0.380392157,0.015686275,0,0,0.364705882,0.176470588,0.003921569,0,0,0.003921569,27150.52067,2514.115547,0.151506401,1608.021176,16.13286393,-1.19966413941648,-0.246997136111353,-0.33849217319021,0.0924196678858538,-0.379449138454362,25.916517808702,3.97888810899502,-0.679405960381985,7.53300401276198,9.49908388578001,-1.03869818394497,4.0051589012146,3.02798516933735,-10.2439633316464,-2.88151818055373,-1.0370602264903,-4.21833845525006,1,661.2295638,14.04,0.02123317
"3092",0,0,0,0.1875,0,0,0,0,0.028409091,0.6875,0,0,0,22182.1279,6283.34558,0.068355183,1493.378218,6.274112309,-0.426121677623855,-0.16159470544921,-0.263457553254233,0.0956924124197527,-0.318050296867595,29.624007839627,8.04763569302003,-0.236411973541976,8.83474929660002,14.557697122747,0.223835789299983,4.94976186752319,2.80228160728108,-8.7758013010025,-1.91713445836848,-0.622536846235686,-5.13066882713168,1,584.0996147,0.18,0.000308167
"3093",0,0,0,0.12962963,0,0,0,0,0.00308642,0.842592593,0.00308642,0,0,11427.10026,19844.76482,0.074588077,1461.128244,19.08543366,-0.484043395519257,-0.17418031404221,-0.331013128258824,-0.344769322353861,-0.24490406213243,30.262564086914,9.25148048400899,-0.441862617443007,8.24370905308899,11.365884117458,0.252596188215023,5.30294895172119,3.21009084452753,-8.62536693943871,-2.15142606652301,-0.518857876459757,-5.33254996935526,1,701.0095375,16.02,0.022852756
"3094",0,0,0,0,0,0,0,0,0,0.95047619,0,0,0,9259.841989,29329.94551,0.074559199,1118.13993,7.213569179,-0.429299979739719,-0.0852858856612561,-0.270017607539308,-0.570944055532798,-0.199954541095721,32.936761813694,8.75246043735098,-1.47237780203199,7.66586110482802,10.983008506971,-0.488931094898987,5.40060758590698,3.36024870627966,-7.59003801345825,-2.17178109975961,0.261487063239603,-4.43139547460219,1,2997.358023,0,0
"3095",0,0,0,0.342657343,0,0,0,0,0.055944056,0.405594406,0.048951049,0.076923077,0.006993007,14333.22574,20274.75513,0.079422829,1518.530992,19.61008582,-0.408547103736136,-0.0381854550511229,-0.230256535258948,-0.081138922770818,-0.20506180754674,32.405977376302,12.127746709188,-0.375876744588027,8.47083346048998,4.32687865363198,0.251795238918987,5.80918598175049,3.09722297721439,-6.08268449571398,-3.68916623857286,-0.303698316898222,-5.4464147246741,3,514.7096604,57.78,0.112257462
"3096",0,0,0,0,0,0,0,0,0,0.992063492,0,0,0,27563.2566,42039.11543,0.077447559,1378.728113,13.46932567,-0.638379895024829,-0.0488848641417385,-0.284115786840713,-0.238185258751566,-0.230311780583625,26.776929389106,5.28772498236799,-0.53651990454199,8.39252481896898,12.21825131503,0.250753826565017,7.19797039031982,3.72162089022723,-7.56676479445563,-1.93958059224216,-0.108522599039514,-4.96622199326559,3,832.4994508,0,0
"3097",0,0,0,0,0,0,0,0,0,0.958333333,0,0,0,3836.020888,29915.62212,0.072915894,1094.018137,4.571120561,-0.612425166368485,-0.165667487125771,-0.314318073730843,-0.012011706829071,-0.289862330832513,27.690989854601,4.90631234910802,-0.626295563442,8.09008932425297,12.097442800348,0.232942406648021,5.87516450881958,3.17141724716533,-6.80217907163832,-1.37989156896418,-0.218103856043099,-4.57243010421204,1,1379.42909,0,0
"3098",0,0,0,0.076923077,0,0,0,0,0.174825175,0.664335664,0.062937063,0,0,9634.336526,13783.67515,0.075156876,1263.305983,19.87917615,-0.358964397509893,-0.0590841606551525,-0.256429149239671,-0.30368131136193,-0.183797518217486,33.58152601454,9.19030401441802,-0.26235395942598,9.04880517448498,12.726725746604,0.353457656560977,4.46191358566284,2.73681840826483,-7.75032397641076,-1.4524629536797,-0.119286431206596,-4.80785263909234,1,1017.359329,143.19,0.140746731
"3099",0,0,0,0,0,0,0,0,0,0.967320261,0,0,0,3005.472427,8505.204373,0.08291729,1143.033148,18.30663868,-0.336463891797596,-0.102874232468262,-0.328446878132477,-0.520044855096123,-0.189675037183014,24.355076429579,0.222479459974977,-0.247622944950024,8.34709408080698,10.453107487072,-0.205180972229982,6.423583984375,4.00196718627756,-2.25666921403673,-11.5691924853758,0.430891417210399,-4.48630485659331,3,1886.488755,9.54,0.005057014
"3100",0,0,0,0,0,0,0,0,0.004232804,0.95978836,0,0,0,6644.488937,11696.31936,0.075351561,1176.950205,11.61243337,-0.288856070240339,-0.110747130088557,-0.334184618167628,-0.0662310702296404,-0.148283552305371,23.610396321615,-0.613072458902991,-1.24307537702202,7.59840869280202,10.775384462797,-1.12454350789397,7.51456642150879,3.90048988507344,-2.62208166387346,-4.89555912751418,0.33584769722683,-4.44600502494114,1,4535.097008,0.09,1.98e-05
"3101",0,0,0,0,0,0,0,0,0,1,0,0,0,10072.04405,17802.12363,0.136733033,1110.441036,18.94871822,-1.40296030938625,-0.407039877830767,-0.558316466270709,-0.624723920455346,-0.646506042651881,28.803569539388,4.67044232686402,-0.352748471926986,7.72450868444503,10.080350288978,-0.146164214689009,4.05960702896118,3.05251623117007,-12.7478382137087,-0.84851470360389,-1.31489072438159,-5.46894345875659,2,578.6996182,73.89,0.127682821
"3102",0,0,0,0,0,0,0,0,0,0.923076923,0,0,0,10452.15383,22592.87456,0.061216783,1199.591118,6.233722495,-0.493796979718738,-0.205944628886927,-0.305563361816157,-0.0125703380025667,-0.356417424538556,29.721149698893,5.39392687479699,-0.324817881864988,8.91460205526897,12.985235082692,0.253202859457019,6.65791034698486,3.63670207303146,-7.28324774636163,-2.32332298673432,-0.480134751282487,-5.23156049438551,1,998.999341,10.98,0.010990998
"3103",0.001811594,0,0,0,0,0,0,0,0,0.951086957,0,0,0,2388.42322,2022.826447,0.082540778,1436.648161,1.99337774,-1.0692553612921,-0.437179471737419,0.0801764471468582,-1.14195263385773,-0.574780732588051,23.282210286458,-1.30819231669102,0.614966311486,7.14353457930798,-7.671655654907,0.0555531744860218,3.57390189170837,3.08171832561493,-2.0684589597914,-8.31130838394165,-3.10709614223904,-1.62405437893338,1,781.1094847,49.32,0.063140957
"3104",0.000651042,0,0,0,0,0,0.000651042,0.749348958,0.177083333,0,0,0,0,7804.831483,11643.97619,0.10745871,585.4440822,9.801972257,-1.25562703079647,-0.0829704175977146,-1.23439747796339,-1.16556490792169,-0.161148769208808,30.665023125543,6.46429566277402,-0.133112764046984,7.42605891258899,14.190704557631,0.521258908938989,4.92339277267456,3.9650653998057,-6.64922609329223,-11.5648245281643,-2.52118885127548,-11.3471432885313,2,4863.776791,586.53,0.120591471
"3105",0.086734694,0,0,0,0,0,0,0.045918367,0.465136054,0.241496599,0,0,0,10304.11481,3547.74651,0.085481345,399.8482522,11.61226381,-0.698213803768158,-0.0406962978391866,-0.682550010338328,-0.742485105991364,-0.100631393492222,32.727195570204,8.27451116773801,0.410874659719013,8.30942469328801,19.911039352417,0.891318078134987,4.08366632461548,3.40341424942017,-9.99966807895236,-17.1189901828766,-1.47392655042262,-10.830520636116,2,3787.377501,538.83,0.142269948
"3106",0.083333333,0,0,0,0,0,0,0.345238095,0.083333333,0.154761905,0,0,0,17971.02676,1536.021897,0.068664027,253.3564932,2.39273816,-0.486103349261814,0.00740635555748846,-0.437045341613246,-0.513445734977722,-0.0689940378069878,33.281608412001,8.72877485487197,-0.0991519105199927,7.45542114856198,8.88368988037098,0.401713552038984,3.21498107910156,3.21498107910156,-9.94039659500122,-6.98905944824219,-2.26287189807767,-10.8337165483462,2,645.9295739,0,0
"3107",0.444444444,0,0,0,0,0,0,0.011111111,0.362962963,0.062962963,0,0,0,2165.766727,1228.168317,0.086826962,306.793185,7.182759364,0.443346502052413,0.0267668158497686,-0.497408507696164,-0.611295461654663,-0.0871201381087303,20.354552883572,-5.61185298495798,-0.34885738098501,7.66874172485001,9.22971534728998,-0.063245162465023,3.1715726852417,2.83708488941193,7.29489313761393,-12.48291015625,-2.22020288542205,-11.2714724166721,1,892.5294112,0.63,0.000705859
"3108",0,0,0,0,0,0,0,0,0.705882353,0.017647059,0,0,0,7992.747444,8058.343592,0.060154941,840.3460631,13.7638124,0.738053107923932,-0.0332060039919965,-0.62718833544675,-0.67907041311264,-0.0850880816578865,18.035713365343,-4.31911260816798,-0.247597326640005,7.29539431154302,0.679567337036019,0.327121871749,3.83138108253479,3.42115211486816,11.911793645223,-11.9344625473022,-1.2554552601833,-8.43493867387959,1,440.3697095,0,0
"3109",0,0,0,0,0,0,0,0.445614035,0.340350877,0,0,0,0,4392.877567,3290.354901,0.168305985,396.2382552,15.17893107,-0.293140864372254,0.20765784713957,-1.18610012200144,-1.65472853183746,-0.244732653977824,26.044790988498,2.22348475986098,-1.38325216255902,6.61902711905702,10.685065405709,-0.571740892198022,4.79720020294189,4.17412974153246,0.563862864176436,-13.4550840514047,-0.134263705583958,-9.68707818922654,2,923.3993908,76.5,0.082846059
"3110",0,0,0,0,0,0,0,0.009259259,0.837962963,0,0,0,0,2106.048052,4928.193312,0.062378066,698.159578,5.408351532,-0.443016590674718,-0.045257747952455,-0.535671830956453,-0.581611752510071,-0.091197669506073,28.133241441515,4.30652215745698,-0.477653104495005,7.00189439611501,10.736726760864,0.295480615951988,2.69305324554443,2.5552169084549,-2.47367891735501,-15.4363126754761,-2.1525208529304,-9.54046221340404,1,728.5495194,0,0
